Артикул;Название;Номенклaтурa;Баркод;ТМ;Статус;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;26-February-03-March;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;04-March-10-March;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;11-March-17-March;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;18-March-24-March;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;25-March-31-March;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;01-April-07-April;08-April-2024;   ;Остаток;Остаток fbs;Цена;Цена до скидки;Наценка;Остаток на РЦ;Остаток РЦ Иркутск;В резерве;Выручка;Доля выручки;Итого наценка;Спринт озон;Спринт вб;IDC;Оценка IDC;1;                              ;Рыночная цена конкурентов, руб.;Моя цена на других площадках, руб.;Индекс цен;Ценовой индекс товара на Ozon;Ценовой индекс товара на рынке;Ценовой индекс товара на рынке на мои товары;Ссылка на рыночную цену конкурентов;Средняя прибыль за период  10 последних дней;Средняя прибыль;Взвешенная средняя прибыль;Категория за прошлый день;Категории товров по прибыли;Разница категрий;Хиты. Без ограничения срока действия Цена;Хиты. Без ограничения срока действия Наценка;СуперХиты. Без ограничения срока действия Цена;СуперХиты. Без ограничения срока действия Наценка;СуперХиты со скидкой на комиссию - 5%.Без ограничения срока действия Цена;СуперХиты со скидкой на комиссию - 5%.Без ограничения срока действия Наценка; МегаХиты. Без ограничения срока действия Цена; МегаХиты. Без ограничения срока действия Наценка;МегаХиты со скидкой на комиссию - 5%. Без ограничения срока действия Цена;МегаХиты со скидкой на комиссию - 5%. Без ограничения срока действия Наценка;Категория;turnover;Наценка_fbs;Разница в цене предыдущего дня;Стандартное отклонение цен за последние 7 дней;Стандартное отклонение цен за последние 3 дня;Отличие максимальной цены от минимальной за 3 дня;прибыль с единицы товара;Moscow_warehouses;Шушары 8.11;Адыгейск 13.11;Пушкино 13.11;Софьино 13.11;Екат 16.11;Самара;Шушары 23.11;Склад Химки (FBS обычные товары);Склад Иркутск;ПСР
A4201;Органайзер для ножей;244404605;4652293349661;Shiny Kitchen;текущий;11;2;4;3;4;8;2;5;5;3;1;3;2;21;3;5;3;2;3;3;2;21;3;6;1;4;2;3;6;25;3;3;3;2;4;3;5;23;4;2;4;2;4;3;4;23;5;2;0;6;3;0;4;20;2;   ;197;0.0;770.0;2530.0;87.59;9.0;3.0;;1540.0;0.059842544163020414;;ТЗ 30 (16.10 - 25.10);;56.29;Средняя;;;375.0;0.0;Невыгодный;0.0;1.38;0.0;https://wildberries.ru/catalog/196957353/detail.aspx;708.0;350.0;0.05999838861470578;3.0;3.0;;712.0;73.29;693.0;68.61;0.0;-102.29;675.0;64.17;0.0;-102.29;Household;67.27;78.25;;;;;191.85;0.0;;;360.0;;;;;0.0;0.0;0.0
A4301;Банка для сыпучих продуктов с деревянной крышкой, 1500 мл;300483779;7432141556125;Limpide Side;отказ;0;0;0;0;2;1;0;0;1;0;1;0;0;2;2;0;0;1;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;441.0;2896.0;-12.29;3.0;;;0.0;0.0;;;;0.0;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;56.0;89.0;0.01525673310488233;3.0;3.0;;567.0;8.78;535.0;3.43;0.0;-86.07;504.0;-1.76;0.0;-86.07;Household;;-17.95;;93.53;;;-39.7;;;;;;;;;0.0;0.0;0.0
A4302;Банка для сыпучих продуктов с деревянной крышкой, 700мл;300484107;7432141556119;Limpide Side;отказ;0;0;3;4;1;2;2;5;5;0;0;1;0;13;2;3;0;3;0;1;6;15;0;5;2;2;2;2;2;15;1;8;4;1;8;1;1;24;1;16;0;5;4;2;5;33;10;16;4;6;5;6;14;61;13;   ;375;2.0;296.0;2530.0;-29.62;26.0;;;3848.0;0.14952864281772893;;ТЗ 22 (8.09-17.09);;143.13;Низкая;;;356.0;356.0;Выгодный;0.0;0.81;0.81;https://wildberries.ru/catalog/36823580/detail.aspx;9.0;17.0;0.002914207446999995;;3.0;;423.0;-4.92;423.0;-4.92;0.0;-87.21;412.0;-7.06;0.0;-87.21;Household;49.53;-35.61;;91.54;;;-82.24;153.0;;;;;;;;2.0;0.0;0.0
A4303;Банка для сыпучих продуктов с деревянной крышкой, 1100 мл;301163629;7432141556122;Limpide Side;отказ;0;0;0;0;4;0;0;2;0;0;0;6;6;14;3;2;2;8;0;1;6;22;3;7;3;4;7;6;6;36;38;13;20;33;40;36;39;219;59;47;48;38;46;40;40;318;5;12;4;17;19;18;11;86;11;   ;298;29.0;332.0;2583.0;-24.97;448.0;;;3652.0;0.1419123190151627;;;;27.09;Высокая;;;422.0;422.0;Выгодный;0.0;0.85;0.85;https://wildberries.ru/catalog/36823581/detail.aspx;-3.0;94.0;0.01611385294223527;3.0;3.0;;459.0;-1.2;459.0;-1.2;0.0;-87.14;447.0;-3.44;0.0;-87.14;Household;;-31.05;;70.27;;;-72.03;32.0;;;;;;;;29.0;0.0;0.0
A4304;Набор банок для специй и круп 2шт, 400мл;327002225;7432141557312;Limpide Side;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;809.0;2996.0;35.26;0.0;;;0.0;0.0;;;;0.0;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;0.0;230.0;0.03942751251823522;3.0;3.0;;;;;;;;;;;;Household;;29.34;;;;;123.54;;;;;;;;;0.0;0.0;0.0
A4401;Рыбочистка;244810779;4673358554325;Shiny Kitchen;текущий;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;390.0;1010.0;416.46;3.0;2.0;;0.0;0.0;;;;0.0;Высокая;1.0;;0.0;0.0;;0.0;0.0;0.0;;426.0;242.0;0.04148460012788228;3.0;3.0;;;;;;;;;;;;Household;;362.19;;;;;132.52;;;;;;;;;0.0;0.0;0.0
A4500;Защитное ограждение для кровати;1067678871;4653172774925;Kids Zone;текущий Дарья;7;3;6;2;2;6;0;3;1;2;3;5;0;14;3;1;1;2;6;1;0;14;2;6;5;2;10;7;2;34;3;5;1;5;1;4;3;22;2;2;6;5;2;0;2;19;1;4;4;0;4;4;2;19;2;   ;642;6.0;2646.0;4930.0;69.48;40.0;41.0;;5292.0;0.20564074266928833;;ТЗ 36 (18.12 - 27.12);;205.11;Критическая;;;1987.0;1987.0;Умеренный;0.0;1.05;1.05;https://wildberries.ru/catalog/168209807/detail.aspx;;;;;;;2566.0;64.81;2542.0;63.41;0.0;-84.89;2432.0;56.99;2293.0;48.89;;236.53;65.9;;;;;666.96;95.0;;;;;;;50.0;3.0;3.0;0.0
A4501;Мусорное ведро подвесное;244404756;7432141556131;Shiny Kitchen;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;499.0;1663.0;86.29;0.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;72.58;;;;;117.43;;;;;;;;;0.0;0.0;0.0
A4502;Складной ящик для хранения попугай;887685583;4605206499052;Kids Zone;текущий Дарья;2;2;2;1;0;3;3;4;1;0;1;1;1;11;0;0;0;1;0;0;0;1;1;0;1;3;1;1;4;11;1;0;0;1;3;2;1;8;1;1;0;0;1;0;1;4;0;1;1;1;0;0;0;3;0;   ;332;6.0;1449.0;2100.0;48.87;20.0;65.0;2.0;0.0;0.0;;;;307.41;Критическая;;;1222.0;1222.0;Выгодный;0.0;0.96;0.96;https://wildberries.ru/catalog/150605095/detail.aspx;149.0;119.0;0.02039945212899997;3.0;3.0;;1407.0;44.98;1300.0;35.08;1193.0;25.18;1224.0;28.05;1147.0;20.92;;774.67;44.74;;;;;295.74;30.0;;;;;;;;1.0;5.0;0.0
A4503;Складной ящик для хранения динозавр;887686528;4605337171575;Kids Zone;текущий Дарья;6;1;3;1;2;2;3;3;1;1;2;0;0;10;0;4;1;2;2;2;2;13;0;1;2;2;2;3;2;12;1;2;0;3;0;1;0;7;1;0;0;0;0;1;0;2;2;0;1;1;1;0;2;7;0;   ;306;7.0;1505.0;1900.0;53.62;1.0;102.0;;0.0;0.0;;;;200.0;Критическая;;;1278.0;1278.0;Невыгодный;0.0;1.07;1.07;https://wildberries.ru/catalog/150605096/detail.aspx;304.0;208.0;0.03565618523388229;3.0;3.0;;1505.0;53.62;1505.0;53.62;1500.0;53.16;1501.0;53.25;1462.0;49.64;;535.5;49.43;;;;;324.48;19.0;;;;;;;;0.0;7.0;0.0
A4504;Складной ящик для хранения бегемот;887690136;4605578820935;Kids Zone;текущий Дарья;8;6;2;5;5;1;5;3;4;5;6;6;6;35;3;2;1;1;0;1;0;8;2;2;1;1;3;2;2;13;1;0;0;0;1;0;0;2;1;0;3;0;0;0;0;4;1;0;1;2;0;2;1;7;0;   ;234;0.0;1572.0;2100.0;59.31;7.0;3.0;1.0;0.0;0.0;;;;104.93;Низкая;;;1491.0;1491.0;Выгодный;0.0;0.97;0.97;https://wildberries.ru/catalog/150605098/detail.aspx;204.0;304.0;0.05211288611105873;3.0;3.0;;1564.0;58.56;1445.0;47.55;1326.0;36.54;1360.0;39.69;1275.0;31.82;;327.6;55.04;;;;;358.87;10.0;;;;;;;;0.0;0.0;0.0
A4505;Складной ящик для хранения белка;887688017;4605895125584;Kids Zone;текущий Дарья;1;3;2;4;4;4;3;3;3;2;3;2;3;19;6;3;0;3;1;3;3;19;1;0;3;2;3;4;3;16;2;1;1;0;1;1;0;6;0;1;0;0;1;0;2;4;1;0;3;1;2;0;1;8;2;   ;366;3.0;1412.0;1900.0;45.73;17.0;22.0;1.0;2824.0;0.10973723682881147;;;;171.83;Низкая;;;1222.0;1222.0;Выгодный;0.0;0.94;0.94;https://wildberries.ru/catalog/150605099/detail.aspx;261.0;146.0;0.02502789925070584;3.0;3.0;;1412.0;45.73;1399.0;44.53;1374.0;42.22;1362.0;41.11;1326.0;37.77;;366.0;41.64;;;;;276.74;76.0;;;;;;;;1.0;2.0;0.0
A4506;Складной ящик для хранения тигр;887687332;4606303091927;Kids Zone;текущий Дарья;0;0;3;3;3;6;7;8;2;0;4;2;3;26;2;3;1;1;1;1;0;9;2;3;1;3;0;4;2;15;0;0;1;2;0;1;2;6;0;0;2;1;2;0;2;7;1;1;2;3;0;1;1;9;0;   ;246;1.0;1599.0;3900.0;61.6;0.0;21.0;;0.0;0.0;;ТЗ 10 (10.07-19.07);;129.47;Низкая;;;1385.0;1385.0;Невыгодный;0.0;1.06;1.06;https://wildberries.ru/catalog/150605100/detail.aspx;0.0;625.0;0.1071399796691175;3.0;3.0;;1609.0;62.52;1551.0;57.15;1492.0;51.69;1509.0;53.27;1467.0;49.38;;215.25;57.3;;;;;372.73;11.0;;;;;;;;0.0;1.0;0.0
A4507;Сумка для коляски;946307194;4629850293316;Kids Zone;отказ;0;0;0;0;0;1;0;0;0;0;0;0;1;1;9;22;9;8;31;25;11;115;37;25;3;1;0;2;1;69;0;0;1;0;0;1;0;2;0;2;0;0;1;1;0;4;0;4;2;7;5;0;2;20;4;   ;564;171.0;717.0;3299.0;-1.82;2445.0;;;2868.0;0.11144702380489777;;ТЗ 16 (15.08 - 24.08);Сервис MDA;136.56;Низкая;;;561.0;561.0;Умеренный;0.0;1.03;1.03;https://wildberries.ru/catalog/157891680/detail.aspx;22.0;822.0;0.1409105012608233;3.0;3.0;;1052.0;36.89;1024.0;33.66;997.0;30.54;997.0;30.54;969.0;27.3;;282.0;-6.41;;151.93;;;-8.49;58.0;;;;;;;;171.0;0.0;0.0
A4801;Органайзер для хранения нижнего белья, 6 ячеек;266527782;7432141556293;Birdhouse;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;263.0;1010.0;122.46;0.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;88.3;;;;;58.85;;;;;;;;;0.0;0.0;0.0
A4902;Органайзер для сумок премиум, серый;596681417;4683389234684;Birdhouse;текущий;1;0;1;1;1;1;0;2;0;1;0;1;0;4;0;0;2;0;3;2;1;8;0;1;3;1;3;1;2;11;0;0;3;6;2;1;0;12;1;1;1;4;2;0;1;10;2;2;0;0;2;0;0;6;0;   ;158;0.0;580.0;1693.0;74.29;2.0;3.0;;0.0;0.0;;;;135.04;Низкая;;;0.0;0.0;;0.0;0.0;0.0;;200.0;416.0;0.07131237046776458;3.0;3.0;;518.0;55.33;518.0;55.33;0.0;-103.12;505.0;51.35;486.0;45.54;Accessories;147.47;50.91;;;;;140.89;0.0;100.0;;;;;;;0.0;0.0;0.0
A4903;Органайзер для сумок бюджетный, черный;595666083;4644673742377;Birdhouse;текущий;2;3;1;0;1;0;2;1;1;3;0;2;2;11;3;2;1;0;1;2;0;9;1;2;1;0;3;1;2;10;2;0;0;0;0;0;0;2;0;0;1;0;1;2;2;6;1;2;2;1;1;1;3;11;0;   ;41;0.0;310.0;1010.0;75.05;4.0;;;0.0;0.0;;ТЗ 29 (11.10 - 20.10);;32.8;Средняя;1.0;;0.0;0.0;;0.0;0.0;0.0;;334.0;222.0;0.03805612077847052;3.0;3.0;;288.0;60.55;272.0;50.0;0.0;-129.38;255.0;38.8;0.0;-129.38;Accessories;33.76;40.77;;;;;66.04;0.0;;;300.0;;;;;0.0;0.0;0.0
A4904;Органайзер для сумок бюджетный, серый;595658194;4647824443499;Birdhouse;текущий;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;620.0;1138.0;265.19;4.0;3.0;;0.0;0.0;;;;Нет продаж;Нет продаж;1.0;;0.0;0.0;;0.0;0.0;0.0;;806.0;516.0;0.08845476721482337;3.0;3.0;;;;;;;;;;;;Accessories;;213.29;;;;;233.34;;;;300.0;;;;;0.0;0.0;0.0
A4905;Переноска для животных черная;1029297728;4644647421062;SSY;текущий Дарья;4;2;2;3;2;2;5;2;2;3;3;5;6;26;7;6;7;3;4;5;7;39;10;7;4;6;4;1;1;33;6;2;4;2;4;1;0;19;2;2;1;3;0;0;1;9;1;2;1;1;1;2;0;8;1;   ;542;5.0;1864.0;3624.0;75.99;40.0;33.0;;1864.0;0.07243279371420133;;ТЗ 35 (06.12-15.12);;138.27;Низкая;;;1360.0;1360.0;Невыгодный;0.0;1.15;1.15;https://wildberries.ru/catalog/183602865/detail.aspx;;;;;;;1677.0;59.74;1584.0;51.66;1491.0;43.57;1491.0;43.57;1398.0;35.49;;474.25;71.83;;;;;507.17;19.0;;;;;;;;3.0;2.0;0.0
A4906;Переноска для животных серая;1029298014;4644193388116;SSY;текущий Дарья;3;7;6;16;27;36;27;25;35;32;29;12;24;184;16;18;12;11;8;7;2;74;4;10;6;6;5;6;5;42;3;3;4;6;5;1;5;27;4;1;2;3;2;2;0;14;2;3;2;1;3;1;2;14;0;   ;265;5.0;1935.0;3624.0;81.66;70.0;3.0;;0.0;0.0;;;;33.25;Средняя;;;1360.0;1360.0;Невыгодный;0.0;1.16;1.16;https://wildberries.ru/catalog/165082239/detail.aspx;;;;;;;1741.0;64.8;1644.0;56.37;1548.0;48.03;1548.0;48.03;1451.0;39.6;;154.58;77.43;;;;;545.04;93.0;;;;;;;;5.0;0.0;0.0
A5002;Щипцы кухонные, чёрные;244823079;7432141556287;Shiny Kitchen;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;299.0;1010.0;106.11;0.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;Невыгодный;1.22;0.0;0.0;;;;;;;;;;;;;;;;;;;;79.08;;;;;65.39;;;;;;;;;0.0;0.0;0.0
A5101;Органайзер для косметики, большой;244404748;7432141556137;REVOLUT;отказ;0;1;0;1;0;2;2;2;1;1;2;3;5;16;5;3;6;3;2;4;3;26;1;3;1;0;3;2;0;10;0;0;4;2;2;0;4;12;2;1;2;0;2;1;2;10;0;1;1;1;2;3;1;9;0;   ;53;0.0;731.0;4663.0;-21.56;4.0;;;0.0;0.0;;;;37.32;Средняя;;;650.0;650.0;Умеренный;0.0;1.05;1.05;https://wildberries.ru/catalog/18868967/detail.aspx;-27.0;87.0;0.01491388516994115;3.0;3.0;;861.0;-11.19;860.0;-11.27;838.0;-13.03;838.0;-13.03;816.0;-14.78;Household;43.65;-24.86;;154.89;;;-149.61;18.0;;;;;;;;0.0;0.0;0.0
A5102;Органайзер для косметики, маленький;371706635;7432141556138;REVOLUT;отказ;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;   ;0;2.0;483.0;4343.0;-22.05;27.0;;;0.0;0.0;;;;0.0;Высокая;;;420.0;420.0;Невыгодный;0.0;1.11;1.11;https://wildberries.ru/catalog/46309664/detail.aspx;3.0;59.0;0.01011401408076469;3.0;3.0;;607.0;-6.55;572.0;-10.92;0.0;-82.48;538.0;-15.18;0.0;-82.48;Household;;-26.4;;102.44;;;-97.58;;;;;;;;;2.0;0.0;0.0
A5103;Держатель для украшений, белый;1040395148;4647051555576;REVOLUT;текущий Дарья;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;690.0;1010.0;347.35;3.0;3.0;;0.0;0.0;;;;0.0;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;321.7;;;;;260.86;;;;;;;;;0.0;0.0;0.0
A5104;Держатель для украшений, черный;1040398481;4647102669733;REVOLUT;текущий Дарья;11;10;11;14;9;8;18;18;15;20;33;30;27;161;32;12;24;12;6;14;7;107;16;7;5;1;6;3;4;42;0;0;0;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;390.0;1010.0;144.96;4.0;;;0.0;0.0;;;;0.0;Высокая;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;290.0;71.28;273.0;58.75;0.0;-142.5;257.0;46.96;0.0;-142.5;;;121.97;;;;;108.86;;;;;;200.0;;;0.0;0.0;0.0
A5201;Термощуп/термометр кулинарный;266749537;4652453855223;Shiny Kitchen;текущий;2;4;1;3;0;1;1;1;0;1;3;1;1;8;0;3;0;1;1;2;1;8;3;1;2;2;3;4;3;18;2;2;5;0;0;4;1;14;2;1;2;0;1;2;1;9;1;2;2;2;2;0;0;9;1;   ;636;0.0;310.0;1230.0;45.41;4.0;;;310.0;0.012046226422426188;;;;460.87;Критическая;1.0;;0.0;0.0;;0.0;0.0;0.0;;319.0;320.0;0.05485566959058814;3.0;3.0;;263.0;20.08;254.0;15.23;0.0;-121.74;238.0;6.6;0.0;-121.74;Household;523.76;28.71;;;;;45.5;0.0;;;;;;;;0.0;0.0;0.0
A5301;Термометр кулинарный;266753040;4688989749224;Shiny Kitchen;текущий;15;8;12;12;8;9;6;6;9;6;6;10;11;54;11;11;8;8;4;8;11;61;10;1;8;6;2;0;4;31;5;3;1;4;5;3;1;22;2;6;7;3;0;4;3;25;5;3;2;0;4;3;3;20;1;   ;2499;58.0;310.0;1010.0;56.34;825.0;3.0;2.0;310.0;0.012046226422426188;;ТЗ 16 (15.08 - 24.08);;271.04;Критическая;;;258.0;258.0;Невыгодный;0.0;1.15;1.15;https://wildberries.ru/catalog/18877616/detail.aspx;93.0;104.0;0.01782809261694114;3.0;3.0;;286.0;42.15;282.0;39.78;0.0;-127.12;274.0;35.05;0.0;-127.12;Household;795.14;38.01;;;;;51.44;200.0;;;;;200.0;200.0;;58.0;0.0;0.0
A5401;Набор форм для выпечки разъемных, 3шт;244816619;7432141556146;Sugar Day;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;590.0;2810.0;-2.17;1.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;-7.16;;125.2;;;-8.38;;;;;;;;;0.0;0.0;0.0
A5402;Хлебница;942720003;4628274247226;Shiny Kitchen;текущий Дарья;4;9;3;7;3;6;0;8;0;1;3;2;6;20;2;2;4;6;2;1;2;19;7;5;1;1;1;4;3;22;3;1;5;4;1;0;4;18;3;0;1;4;1;3;0;12;4;2;2;7;1;1;3;20;4;   ;278;0.0;918.0;1278.0;57.87;4.0;;;3672.0;0.14268949491338376;;ТЗ 25 (26.09-5.10);;99.29;Низкая;;;817.0;817.0;Выгодный;0.0;0.86;0.86;https://market.yandex.ru/product/1866784716/?sku=102030127741;2287.0;1855.0;0.3179914596579406;1.0;2.0;Изменена категория;963.0;65.24;909.0;56.4;856.0;47.72;856.0;47.72;802.0;38.88;;117.94;51.37;;53.19;;;190.93;56.0;;;300.0;;;;;0.0;0.0;0.0
A5403;Хлебница большая;1393960786;4673766212725;Shiny Kitchen;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;;400.0;1010.0;inf;0.0;;;0.0;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;inf;;;;;151.33;;;;;;;;;;;
A5501;Камень точильный 6000/1000;244823196;4609097403273;Shiny Kitchen;отказ;4;1;4;11;5;5;6;4;7;4;4;7;1;33;3;6;4;4;4;3;4;28;8;8;2;3;3;2;2;28;4;2;2;1;1;1;2;13;3;4;4;3;1;2;5;22;1;1;0;13;29;29;33;106;37;   ;1007;33.0;883.0;4663.0;7.37;348.0;123.0;1.0;32671.0;1.269555688538987;;ТЗ 5 (9.06-15.06);ТЗ 15 (10.08-23.08);326.95;Критическая;;;636.0;636.0;Умеренный;0.0;1.05;1.05;https://wildberries.ru/catalog/18895531/detail.aspx;1633.0;1573.0;0.2696499008312348;2.0;2.0;;1224.0;41.71;1224.0;41.71;1220.0;41.31;1220.0;41.31;1189.0;38.19;Household;87.02;3.54;;187.56;;;39.51;107.0;150.0;;;;;;;24.0;9.0;0.0
A5502;Камень точильный 400/1000 и 3000/8000;312378267;4643225884596;Shiny Kitchen;отказ;3;2;1;3;0;0;3;1;1;2;1;6;4;18;3;6;0;7;1;1;4;22;3;1;0;2;6;4;2;18;0;0;1;3;1;1;1;7;4;1;0;2;2;0;1;10;1;1;1;12;5;11;12;43;13;   ;754;35.0;1413.0;8063.0;4.41;303.0;195.0;2.0;18369.0;0.7137972037211182;;ТЗ 13 (1.08-11.08);ТЗ 15 (10.08-23.08);367.8;Критическая;;;843.0;843.0;Невыгодный;0.0;1.23;1.23;https://wildberries.ru/catalog/38768958/detail.aspx;5382.0;3347.0;0.5737560191240578;2.0;1.0;Изменена категория;2018.0;39.78;2018.0;39.78;2013.0;39.49;2013.0;39.49;1961.0;36.45;Household;170.26;1.8;;299.4;;;40.7;65.0;160.0;;240.0;;;160.0;;21.0;14.0;0.0
A5601;Овощечистка;244815679;4637484297655;Shiny Kitchen;отказ;16;13;8;3;11;9;9;9;11;11;10;3;14;67;11;12;11;10;9;9;10;72;6;6;6;8;8;13;8;55;7;16;8;8;8;13;9;69;6;17;6;4;3;5;12;53;8;8;9;11;9;14;15;74;5;   ;1198;48.0;357.0;1330.0;36.32;538.0;128.0;;1785.0;0.06936294891622821;;ТЗ 11 (20.07-31.07);ТЗ 15 (10.08-23.08);82.91;Средняя;;;234.0;234.0;Невыгодный;0.0;1.33;1.33;https://wildberries.ru/catalog/18895532/detail.aspx;235.0;408.0;0.06994097872799988;3.0;3.0;;387.0;48.48;365.0;39.56;0.0;-108.44;344.0;31.05;0.0;-108.44;Household;133.11;23.53;;75.72;;;48.39;193.0;;;;;100.0;;;38.0;10.0;0.0
A5602;Овощечистка ручная;976189930;4637990210230;Shiny Kitchen;текущий Дарья;11;12;13;12;8;15;11;17;25;21;14;26;15;129;9;12;22;10;19;14;13;99;20;8;14;9;5;15;11;82;11;16;13;12;8;8;10;78;14;12;6;5;12;7;7;63;9;5;16;27;13;14;14;98;24;   ;1317;178.0;290.0;1010.0;76.35;1945.0;595.0;;6960.0;0.2704572125809234;;ТЗ 20 (28.08-6.09);;63.17;Средняя;;;194.0;194.0;Невыгодный;0.0;1.32;1.32;https://market.yandex.ru/product/1888333716/?sku=102076959167;178.0;673.0;0.1153683301077057;3.0;3.0;;266.0;58.12;259.0;52.8;0.0;-143.99;252.0;47.49;0.0;-143.99;;107.82;53.0;;;;;54.29;536.0;;;400.0;;;;;136.0;42.0;0.0
A5801;Набор трубчатых эспандеров;244286647;4636392334551;Shark Fit;текущий;10;8;4;6;2;7;3;5;5;7;6;4;6;36;2;3;4;2;3;5;2;21;3;4;3;6;2;4;3;25;1;3;2;3;1;2;1;13;1;1;0;1;3;1;1;8;3;2;0;1;0;0;1;7;0;   ;545;57.0;1346.0;5330.0;50.76;351.0;475.0;2.0;0.0;0.0;;;;144.56;Низкая;;;1082.0;1082.0;Умеренный;0.0;1.02;1.02;https://wildberries.ru/catalog/25130441/detail.aspx;237.0;326.0;0.05588421339541166;3.0;3.0;;1311.0;47.21;1283.0;44.37;1248.0;40.81;1248.0;40.81;1179.0;33.81;Sport;545.0;46.37;;;;;273.34;103.0;;;;;;;;24.0;33.0;0.0
A5901;Тендерайзер, белый;244596076;7432141556158;Shiny Kitchen;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;   ;0;0.0;205.0;1010.0;inf;0.0;;;0.0;0.0;;;;Нет продаж;Нет продаж;;;0.0;0.0;Выгодный;0.42;0.0;0.0;;;;;;;;;;;;;;;;;;;;inf;;;;;56.65;;;;;;;;;0.0;0.0;0.0
