Артикул;Наименование;Номенклатура;Баркод;ТМ;Статус;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;26-February-03-March;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;04-March-10-March;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;11-March-17-March;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;18-March-24-March;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;25-March-31-March;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;01-April-07-April;08-April-2024;     ;Остаток;Остатки FBS;Цена;Цена до скидки;Наценка;Остаток на РЦ;Остаток РЦ Иркутск;В резерве;                                  ;Остаток в Невинномысске;Наценка_Невинномысск_монопалета;Остаток в Екатеринбург - Испытателей 14г;Остаток в Екатеринбург - Перспективный 12;Остаток в Новосибирске;          ;Стоимость логистики;Выручка;Доля выручки;Итого наценка;Цена_Товары для акции_Распродажа неходового товара_идет;Наценка_Товары для акции_Распродажа неходового товара_идет;Цена_Товары для акции_СКИДКИ ПРОСТО КОСМОС_идет;Наценка_Товары для акции_СКИДКИ ПРОСТО КОСМОС_идет;Спринт вб;Спринт озон;Новый баркод;Разница в цене предыдущего дня;Стандартное отклонение цен за последние 7 дней;Стандартное отклонение цен за последние 3 дня;Отличие максимальной цены от минимальной за 3 дня;Склад_Иркутск;Склад_Омск;ПСР;Склад_Поставщик_Химки;статус рекламы;прибыль с единицы товара;Коледино 10.11;Электросталь 3.11;Екатеринбург 20.11;Екат доп;Краснодар 13.11;Шушары 8.11
27721;Эспандер ленточный 2000х150х0.45мм;117909631.0;7432141950323.0;Shark Fit;текущий;37;14;37;17;22;28;21;19;23;14;21;11;15;124;26;15;17;23;11;18;25;135;32;16;23;46;12;17;24;170;14;20;17;16;22;12;27;128;22;9;27;20;21;16;19;134;18;17;14;17;17;20;22;125;10;     ;290;3.0;360.0;1059.0;120.5;5.0;44.0;;;0.0;121.74;0.0;102.0;14.0;;54.0;3600.0;0.16707801893736524;;;;335.0;104.42;;;4648434758966.0;;;;;3.0;;0.0;0.0;;97.5;;;;;;
27722;Эспандер ленточный 2000х150х0.55мм;117909632.0;7432141950326.0;Shark Fit;текущий;34;27;31;34;35;28;25;24;18;18;19;20;17;141;17;20;31;15;11;12;20;126;28;13;24;23;10;17;16;131;15;32;22;20;15;14;14;132;44;16;19;14;14;17;12;136;9;12;7;10;9;11;12;70;25;     ;709;20.0;379.0;1727.0;104.06;214.0;78.0;2.0;;0.0;105.11;0.0;0.0;29.0;;54.0;9475.0;0.4397400637309821;;;;344.0;84.77;;ТЗ 13 (1.08-11.08);4694935422370.0;;;;;5.0;;0.0;15.0;;98.33;;;;;;
27730;Детские балансировочные полусферы 3шт;117921217.0;7432141950361.0;Kids Zone;текущий;2;4;2;2;1;2;1;1;4;0;1;2;1;10;5;1;4;0;1;2;1;14;2;3;3;1;0;2;1;12;2;1;4;1;1;0;2;11;1;0;3;1;2;2;1;10;0;1;2;2;2;0;1;8;3;     ;416;15.0;1086.0;3197.0;65.52;4.0;219.0;;;0.0;75.2;0.0;114.0;90.0;;129.6;3258.0;0.15120560713831555;;;;1021.0;56.18;;;4694562468475.0;;;;;15.0;;;0.0;;237.45;;;;;;
27740;Платформа для отжманий с упорами;155163413.0;4626674672297.0;Shark Fit;текущий Дарья;41;31;26;6;22;10;10;12;7;2;3;7;12;53;11;12;3;10;5;7;6;54;7;14;5;7;6;2;5;46;5;4;5;6;7;3;1;31;4;4;3;5;3;2;4;25;2;5;6;2;5;0;4;24;8;     ;137;0.0;1134.0;1575.0;126.04;1.0;3.0;;;0.0;138.84;48.0;0.0;3.0;;104.4;9072.0;0.4210366077221604;;;;1066.0;112.94;ТЗ 14 (04.08-17.08);ТЗ 9 (05.07-11.07);;;;;;0.0;;0.0;0.0;активна;340.66;;;;;;
27741;Обруч разборный;155690893.0;4626948863161.0;Shark Fit;текущий Дарья;0;5;5;11;6;4;7;5;2;6;11;8;10;49;18;13;5;12;18;9;9;84;7;9;9;9;8;9;15;66;14;9;11;4;7;11;12;68;10;14;19;16;14;9;16;98;11;12;9;20;10;22;15;99;18;     ;326;24.0;1522.0;3903.0;100.27;101.0;240.0;8.0;;0.0;108.56;0.0;62.0;54.0;;129.6;27396.0;1.2714637241133495;;;;1426.0;88.45;ТЗ 14 (04.08-17.08);;;;;;;17.0;;0.0;7.0;активна;424.09;;;;;;
27750;Утяжелители спортивные розовые, 2x2,0 кг.;158664849.0;4631432738252.0;Shark Fit;текущий Дарья;7;7;10;17;17;17;24;31;23;27;34;25;38;202;31;38;36;28;22;26;38;219;44;25;20;27;13;21;18;168;30;10;15;9;6;8;12;90;14;9;13;11;26;8;13;94;16;19;23;17;10;14;13;112;7;     ;164;0.0;1024.0;1384.0;201.72;4.0;4.0;;;0.0;211.67;;;;;79.2;7168.0;0.33267089992862053;;;;932.0;174.96;;;;;;;;0.0;;;0.0;;361.04;200.0;;;;100.0;
27751;Утяжелители спортивные черные, 2x2,0 кг.;158664850.0;4631688950781.0;Shark Fit;текущий Дарья;0;0;0;0;0;1;0;0;1;9;9;12;15;46;22;17;15;11;13;20;18;116;18;31;22;28;27;21;22;169;14;18;31;24;19;17;22;145;24;28;20;20;31;12;17;152;28;20;20;31;28;27;33;187;33;     ;515;15.0;1040.0;1169.0;215.51;259.0;3.0;42.0;;0.0;225.78;0.0;0.0;12.0;;79.2;34320.0;1.592810447202882;;;;811.0;146.66;;;;;;;;0.0;;0.0;15.0;;373.23;;;;;100.0;
27752;Утяжелители спортивные синие, 2x2,0 кг.;158664851.0;4631857123107.0;Shark Fit;текущий Дарья;16;14;22;34;27;44;35;48;23;21;15;19;20;181;11;13;24;19;12;15;11;105;21;30;31;37;15;7;21;162;15;10;14;17;18;14;11;99;12;13;14;15;18;13;14;99;14;19;18;10;14;9;19;103;14;     ;21;24.0;998.0;1427.0;194.49;4.0;348.0;;;0.0;204.45;;;;;79.2;13972.0;0.6484483557202408;;;;915.0;170.32;;ТЗ 20 (28.08-6.09);;;;;;24.0;;0.0;0.0;;347.66;;;;;;
27800;Фарфоровая ступка с пестиком для специй, ступка из фарфора, посуда и инвентарь;11391465.0;7432141550857.0;Shiny Kitchen;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;336.0;800.0;-3.33;0.0;;;;0.0;1.39;;;;;66.60000000000001;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;-6.64;;;;;;
27900;Мадлер для коктейлей;11391466.0;7432141550859.0;Shiny Kitchen;текущий;1;5;9;3;1;6;3;2;6;3;1;1;3;19;1;3;3;4;2;4;3;20;2;2;0;1;2;2;2;11;2;4;2;4;1;0;2;15;2;1;1;2;3;2;0;11;2;1;5;2;0;1;1;12;3;     ;150;1.0;390.0;2053.0;80.92;25.0;2.0;7.0;;0.0;81.83;;;;;54.0;1170.0;0.0543003561546437;;;;360.0;67.04;;ТЗ 28 (05.10 - 14.10);4638797496889.0;;;;;0.0;;0.0;1.0;;88.75;;;;;;
27901;Ложка для коктелей, черная;84915043.0;7432141550868.0;Shiny Kitchen;текущий;6;5;3;10;4;3;2;9;5;4;21;15;3;59;4;4;7;3;5;12;12;47;1;5;4;2;4;5;9;30;2;3;5;3;2;5;3;23;2;2;13;4;1;0;4;26;4;3;2;1;5;1;2;18;7;     ;574;19.0;489.0;803.0;66.09;269.0;3.0;;;0.0;66.71;0.0;0.0;128.0;;54.0;3423.0;0.15886334967294477;;;;416.0;42.9;;;4664476297744.0;;;;;0.0;;;19.0;;105.58;;;;;;150.0
27902;Ложка для коктелей, металлическая;84915044.0;7432141550856.0;Shiny Kitchen;текущий;7;8;4;5;4;0;8;3;7;6;7;5;4;40;4;7;3;2;4;1;2;23;3;1;5;2;0;5;4;20;6;9;4;12;3;6;6;46;4;2;9;6;7;6;10;44;4;6;4;11;1;1;0;27;0;     ;1;0.0;480.0;632.0;102.63;4.0;;;;0.0;103.44;;;;;54.0;0.0;0.0;;;;433.0;83.17;;;4669883646932.0;;;;;0.0;;;0.0;;125.8;;;;;50.0;150.0
27903;Штопор;161526577.0;4638418502944.0;Shiny Kitchen;текущий Дарья;3;2;1;3;1;1;3;1;1;4;1;4;4;18;1;2;2;3;2;3;2;15;3;0;5;3;4;5;6;26;3;3;2;1;1;1;1;12;1;0;0;10;1;0;2;14;3;1;1;0;0;0;0;5;0;     ;487;9.0;490.0;778.0;55.05;89.0;47.0;2.0;;1.0;55.62;2.0;93.0;34.0;;54.0;0.0;0.0;;;;438.0;39.95;;ТЗ 21 (5.09-14.09);;;;;;3.0;;0.0;6.0;;96.15;;;;;;
28000;Гелевая маска для глаз;11368100.0;7432141550861.0;REVOLUT;отказ;8;13;7;7;10;11;7;21;16;11;5;16;18;94;12;11;10;6;7;7;5;58;8;5;8;6;7;5;3;42;12;8;7;2;8;4;7;48;15;9;2;0;1;0;0;27;1;0;0;0;1;1;0;3;0;     ;0;0.0;378.0;3780.0;47.29;4.0;1.0;;;0.0;48.06;;;;;54.0;0.0;0.0;;;;;;;;;;80.17;;;0.0;;0.0;0.0;;61.51;;;;;;
28101;Безмен, высокоточные электронные весы для багажа, сумок и чемоданов/для ручной клади;11410121.0;7432141550863.0;SS&Y Group;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;300.0;885.0;44.42;0.0;;;;0.0;45.36;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;47.27;;;;;;
28400;Терка для педикюра;11368101.0;7432141550867.0;REVOLUT;текущий;17;9;7;18;12;18;13;14;9;16;12;22;19;105;14;19;21;12;8;17;17;108;15;10;8;12;7;7;3;62;6;8;4;8;5;4;2;37;3;7;1;7;4;4;8;34;4;2;3;6;12;5;6;38;6;     ;920;1.0;300.0;1579.0;136.32;15.0;3.0;2.0;;0.0;138.16;0.0;55.0;0.0;;54.0;1800.0;0.08353900946868262;;;;248.0;89.64;;ТЗ 28 (05.10 - 14.10);4608459817413.0;;;;;0.0;;;1.0;;74.01;;;;;;
28500;Формы для наращивания ногтей;11368102.0;7432141550869.0;REVOLUT;отказ;5;1;2;1;3;3;5;5;1;3;4;3;2;23;2;2;2;1;2;5;1;15;3;4;2;1;2;1;1;14;1;2;0;0;2;1;0;6;1;1;4;1;2;3;0;12;0;1;1;4;0;0;0;6;0;     ;0;0.0;111.0;617.0;-20.96;4.0;;;;0.0;-18.44;;;;;54.0;0.0;0.0;;;;136.0;9.81;;;;;23.26;;;0.0;;0.0;0.0;;-8.3;;;;;;
28501;Форма для наращивания ногтей;72666837.0;7432141559411.0;REVOLUT;отказ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;69.0;150.0;-73.33;4.0;;;;0.0;-70.52;;;;;54.0;0.0;0.0;;;;;;;;;;14.85;;;0.0;;0.0;0.0;;-26.13;;;;;;
28600;Валик большой массажный, синий;11478763.0;7432141550871.0;Shark Fit;текущий;3;3;4;5;3;3;2;13;11;20;24;9;17;96;10;5;5;3;6;2;6;37;3;4;5;6;8;2;5;33;4;1;1;2;2;2;1;13;1;0;0;3;2;1;1;8;2;1;1;1;0;0;2;7;4;     ;850;144.0;919.0;10222.0;43.95;1509.0;551.0;1.0;;0.0;53.58;49.0;100.0;13.0;;117.0;3676.0;0.17060522155937627;;;;806.0;27.7;ТЗ 15 (10.08-23.08);ТЗ 16 (15.08 - 24.08);4638290217134.0;;;;;39.0;;0.0;105.0;;159.13;;400.0;;;;
28601;Валик большой массажный, фиолетовый;11478764.0;7432141550873.0;Shark Fit;текущий;10;6;5;9;20;7;15;8;19;10;18;9;17;96;16;9;8;8;5;12;7;65;11;5;6;8;3;2;6;41;3;5;2;9;7;2;6;34;7;2;3;3;3;2;3;23;4;9;6;4;2;8;6;39;4;     ;936;107.0;870.0;8700.0;64.81;1116.0;446.0;43.0;;0.0;77.03;67.0;0.0;66.0;;117.0;3480.0;0.16150875163945305;;;;783.0;48.93;;ТЗ 4 (2.06-8.06);4638290217165.0;;;;;31.0;;0.0;76.0;;184.85;;500.0;;;;
28602;Валик большой массажный, голубой;13569251.0;7432141550874.0;Shark Fit;текущий;6;6;8;4;3;5;2;2;4;4;4;6;4;26;7;7;6;3;6;2;3;34;6;4;3;2;4;3;4;26;9;6;4;6;2;4;4;35;3;3;3;2;1;2;2;16;2;1;3;1;3;2;1;13;1;     ;417;33.0;870.0;8700.0;78.73;4.0;469.0;;;0.0;92.24;31.0;0.0;38.0;;117.0;870.0;0.04037718790986326;;;;713.0;47.03;ТЗ 12 (31.07-13.08);ТЗ 23 (15.09-24.09), ТЗ 13 (1.08-11.08);4638290217196.0;;;;;33.0;;0.0;0.0;;203.05;;;;;;
28603;Валик большой массажный, розовый;46282440.0;7432141550872.0;Shark Fit;текущий;18;9;25;12;15;14;15;17;22;20;20;13;19;126;22;12;14;10;14;14;11;97;15;13;14;10;17;6;12;87;12;16;11;10;6;8;11;74;11;10;12;11;8;17;16;85;17;7;6;6;9;4;8;57;5;     ;557;82.0;900.0;4286.0;84.79;296.0;884.0;4.0;;0.0;98.29;20.0;0.0;79.0;;117.0;4500.0;0.20884752367170653;;;;846.0;73.89;ТЗ 12 (31.07-13.08);ТЗ 18 (25.08-03.09);4638290217226.0;;;;;62.0;;0.0;20.0;;218.67;;;;;;
28604;Валик маленький массажный, фиолетовый;81923466.0;7432141550860.0;Shark Fit;текущий;2;6;2;4;4;4;6;7;7;9;14;24;22;89;26;19;22;12;12;21;24;136;12;19;33;18;9;18;14;123;30;19;21;17;16;16;24;143;16;4;5;6;6;7;6;50;4;0;6;6;7;4;3;30;2;     ;154;177.0;519.0;1529.0;79.15;1393.0;1141.0;14.0;;0.0;85.22;0.0;43.0;49.0;;66.60000000000001;1038.0;0.04817416212694031;;;;432.0;49.9;;;4638290217257.0;;;;;80.0;0.0;;97.0;;122.58;;;;;;
28605;Валик маленький массажный, черный;84918351.0;7432141550866.0;Shark Fit;текущий;7;5;3;9;6;11;8;10;12;9;4;6;6;55;14;7;7;3;1;4;4;40;3;6;9;5;8;1;5;37;11;6;6;8;3;2;8;44;6;9;7;9;5;3;5;44;8;5;3;5;0;4;2;27;4;     ;388;214.0;510.0;1962.0;76.12;2015.0;1037.0;3.0;;0.0;82.19;18.0;0.0;8.0;;66.60000000000001;2040.0;0.09467754406450697;;;;455.0;57.63;;;4638290217288.0;;;;;73.0;;;141.0;;117.89;;;;;;
28606;Валик маленький массажный, синий;115199587.0;7432141950200.0;Shark Fit;текущий;7;1;3;3;5;6;5;5;4;4;2;4;5;29;4;6;2;0;3;6;4;25;4;3;6;4;3;5;7;32;8;9;5;5;2;2;4;35;1;1;0;5;5;4;3;19;8;2;1;0;2;3;3;19;2;     ;756;204.0;509.0;1545.0;61.38;1297.0;1614.0;2.0;;0.0;66.83;0.0;94.0;20.0;;66.60000000000001;1018.0;0.047245950910621615;;;;447.0;42.64;;ТЗ 11 (20.07-31.07);4665435463279.0;;;;;113.0;;0.0;91.0;;105.75;;;;;;
28607;Валик большой массажный, черный;115199355.0;7432141550870.0;Shark Fit;текущий Дарья;14;8;15;13;11;9;11;10;8;5;11;9;13;67;10;7;9;9;9;6;8;58;6;11;12;5;6;4;4;48;6;7;4;4;9;6;2;38;5;6;3;8;1;4;5;32;3;7;3;7;2;1;3;26;2;     ;568;3.0;890.0;4450.0;82.77;8.0;33.0;;;0.0;96.28;0.0;86.0;54.0;;117.0;1780.0;0.08261079825236392;;;;837.0;72.07;;;4657265548769.0;;;;;2.0;;;1.0;;213.46;;;;;;
28608;Валик большой массажный, бирюзовый;121012037.0;7432141550864.0;Shark Fit;текущий Дарья;6;6;14;2;6;8;10;3;9;8;9;3;5;47;7;6;4;6;4;4;5;36;5;6;3;6;2;4;5;31;2;3;0;0;5;1;2;13;4;2;1;1;4;8;1;21;4;1;2;1;4;2;4;18;5;     ;461;48.0;820.0;8200.0;56.38;461.0;235.0;3.0;;0.0;68.66;31.0;0.0;48.0;;117.0;4100.0;0.19028329934533264;;;;807.0;53.99;;ТЗ 24 (22.09-01.10);4643246355341.0;;;;;16.0;;0.0;32.0;;159.89;;;;;;
28609;Валик маленький массажный, розовый;121131569.0;7432141550810.0;Shark Fit;текущий Дарья;13;12;9;15;8;9;10;7;11;12;9;5;14;68;16;10;10;7;4;7;7;61;8;3;6;6;5;3;6;37;6;6;9;5;5;6;6;43;8;11;7;3;4;5;7;45;8;5;4;6;6;11;10;50;12;     ;661;138.0;490.0;1114.0;55.64;1383.0;590.0;1.0;;0.0;61.09;1.0;113.0;27.0;;66.60000000000001;5880.0;0.27289409759769656;;;;455.0;45.06;;;4622579393855.0;;;;;41.0;;0.0;97.0;;95.86;;;;;;
28610;Массажер для спины;11478765.0;7432141550875.0;SS&Y Group;текущий;15;6;9;3;3;8;8;7;13;4;4;5;13;54;6;6;2;3;7;10;9;43;5;11;9;5;11;7;4;52;6;5;3;3;2;5;2;26;4;4;1;7;1;1;0;18;4;3;7;1;3;5;3;26;7;     ;876;22.0;669.0;3045.0;58.71;23.0;279.0;;;0.0;71.12;0.0;148.0;61.0;;91.8;4683.0;0.21734065630102262;;;;612.0;45.56;;ТЗ 22 (8.09-17.09);4687486628322.0;;;;;20.0;;0.0;2.0;активна;124.01;;;300.0;;40.0;
28611;Валик маленький массажный, голубой;121131575.0;7432141550812.0;Shark Fit;текущий Дарья;5;0;3;3;5;7;7;18;33;20;21;8;11;118;13;10;7;6;3;3;3;45;6;3;4;1;0;2;0;16;4;2;3;1;1;3;3;17;0;3;2;6;1;3;6;21;4;2;2;2;3;2;1;16;4;     ;565;46.0;489.0;;69.06;443.0;210.0;2.0;;0.0;75.13;41.0;26.0;5.0;;66.60000000000001;1956.0;0.09077905695596844;;;;439.0;52.25;;ТЗ 13 (1.08-11.08);4624956383787.0;;;;;15.0;;0.0;31.0;;106.96;;;;;;
28612;Валик маленький массажный, бирюзовый;121131578.0;7432141550814.0;Shark Fit;текущий Дарья;4;5;11;2;6;5;3;6;9;10;15;7;12;62;5;4;5;2;5;4;6;31;8;3;2;3;5;4;4;29;5;6;4;8;3;2;2;30;2;8;4;4;4;7;6;35;3;3;2;3;2;4;6;23;3;     ;372;35.0;490.0;;69.4;212.0;282.0;;;0.0;75.47;36.0;0.0;23.0;;66.60000000000001;1470.0;0.06822352439942414;;;;439.0;52.25;;;4654422777321.0;;;;;20.0;;0.0;15.0;;107.48;;;;;;
28620;Валик массажный серый 45 см;146501402.0;7432141950740.0;Shark Fit;текущий Дарья;0;0;0;0;0;0;1;1;3;0;3;0;2;10;1;1;1;1;1;0;1;6;1;0;0;0;2;0;0;3;0;0;0;1;0;2;1;4;0;0;1;0;1;3;1;6;1;1;4;3;0;4;3;16;2;     ;30;42.0;1047.0;2830.0;52.23;495.0;96.0;;;0.0;61.55;;;;;142.20000000000002;2094.0;0.09718371434856744;;;;1016.0;47.97;;;4627452494476.0;;;;;7.0;;0.0;35.0;;197.84;;;;;;
28621;Валик массажный голубой 45 см;146501403.0;7432141950743.0;Shark Fit;текущий Дарья;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;4;1;1;2;1;1;3;0;9;1;0;4;0;1;1;0;7;1;0;1;1;2;0;4;9;2;     ;314;44.0;955.0;2811.0;29.87;548.0;92.0;1.0;;0.0;38.33;;;;;142.20000000000002;1910.0;0.08864417115843544;;;;926.0;26.24;;;4666578563260.0;;19.6;;;6.0;;0.0;38.0;;124.51;;;;;;
28622;Валик массажный фиолетовый 45 см;146501404.0;7432141950746.0;Shark Fit;текущий Дарья;4;3;4;1;1;3;2;4;4;4;5;12;15;46;6;4;5;2;4;4;3;28;4;7;5;6;7;1;1;31;0;3;1;3;2;2;2;13;2;2;0;0;1;0;2;7;3;2;0;1;3;3;4;16;1;     ;325;164.0;1072.0;2978.0;49.43;1763.0;580.0;;;0.0;58.28;;;;;142.20000000000002;1072.0;0.04975212119468209;;;;975.0;36.78;;;4697736257431.0;;;;;41.0;;0.0;123.0;;197.29;;;;;;
28700;Соковыжималка;11391467.0;7432141550877.0;Shiny Kitchen;текущий;0;2;0;1;0;1;2;0;2;1;1;1;0;7;1;1;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;     ;5;0.0;471.0;2944.0;149.79;4.0;;;;0.0;150.86;;;;;54.0;0.0;0.0;;;;461.0;144.38;;;4682882837668.0;;;;;0.0;;0.0;0.0;;140.45;;;;;;
28800;Ролик для пресса синий;11478766.0;7432141550879.0;Shark Fit;текущий;13;13;7;12;12;9;13;5;5;7;10;11;18;69;9;8;6;11;12;9;10;65;12;10;7;10;14;7;10;70;11;6;10;6;6;4;3;46;5;7;8;8;8;12;9;57;2;4;9;3;8;7;11;44;16;     ;909;18.0;998.0;5876.0;105.53;177.0;88.0;1.0;;0.0;119.11;78.0;1.0;112.0;;117.0;15968.0;0.7410838351088467;;;;960.0;97.81;;ТЗ 23 (15.09-24.09);4608735586798.0;;;;;6.0;;0.0;12.0;;270.65;;;;300.0;;
28801;Ролик для пресса премиум;11478767.0;7432141550881.0;Shark Fit;текущий;6;8;4;2;8;5;1;5;8;0;1;3;2;20;3;2;4;1;2;5;5;22;2;1;2;2;2;5;1;15;4;2;2;4;2;5;5;24;5;1;1;7;6;1;8;29;2;8;4;4;3;2;7;30;3;     ;594;20.0;1509.0;7947.0;58.79;201.0;90.0;;;0.0;65.58;0.0;134.0;36.0;;180.00000000000003;4527.0;0.2101006088137368;;;;1357.0;43.88;;ТЗ 21 (5.09-14.09);4644359923298.0;;;;;6.0;;0.0;14.0;;311.96;;;;200.0;;
28802;Ролик для пресса, черный;81901332.0;7432141550882.0;Shark Fit;текущий;4;4;3;1;0;1;0;1;4;3;1;2;3;14;1;1;3;0;0;0;4;9;0;0;0;2;3;4;1;10;1;0;3;3;1;2;4;14;1;0;0;5;1;0;4;11;0;1;3;1;2;0;0;7;5;     ;271;173.0;849.0;1574.0;56.98;1591.0;882.0;2.0;;0.0;68.47;0.0;0.0;14.0;;104.4;4245.0;0.19701283066364317;;;;791.0;46.95;;;4628772355720.0;;;;;62.0;;0.0;111.0;;171.63;;;;;;
28803;Ролик для пресса с двойным колесом, чёрный;81909258.0;7432141550878.0;Shark Fit;текущий;14;7;7;5;9;9;4;10;4;4;11;8;8;49;2;7;3;3;8;5;8;36;8;7;6;2;6;2;4;35;7;6;2;6;8;4;5;38;9;8;5;2;8;12;9;53;6;8;8;7;10;11;8;58;10;     ;461;94.0;791.0;1342.0;85.24;962.0;379.0;4.0;;0.0;92.77;26.0;0.0;54.0;;79.2;7910.0;0.36710753605404417;;;;744.0;74.89;;;4655384636985.0;;;;;27.0;;;67.0;;201.47;;;;;;
28804;Ролик для пресса с двойным колесом, фиолетовый;121029330.0;7432141550894.0;Shark Fit;текущий;3;5;5;3;6;3;4;4;2;2;4;0;4;20;8;3;3;3;3;7;0;27;4;3;6;2;7;3;3;28;2;4;3;3;1;3;2;18;1;2;3;2;0;3;2;13;2;4;3;4;4;0;8;25;3;     ;111;21.0;1059.0;6235.0;94.24;3.0;299.0;;;0.0;106.09;0.0;40.0;13.0;;117.0;3177.0;0.1474463517122248;;;;989.0;81.86;;ТЗ 11 (20.07-31.07);4695234223989.0;;;;;21.0;;0.0;0.0;;277.26;;;;200.0;;
28810;Лямки спортивные;136358086.0;7432141950606.0;Shark Fit;текущий Дарья;3;0;2;0;3;2;3;7;0;1;1;2;3;17;2;2;2;2;0;1;4;13;2;6;5;3;2;2;1;21;0;2;1;3;2;1;0;9;1;3;2;3;2;3;5;19;4;1;3;4;1;1;1;15;1;     ;234;0.0;450.0;662.0;78.18;7.0;4.0;;;0.0;85.35;;;;;66.60000000000001;450.0;0.020884752367170654;;;;400.0;58.33;;;4610665321547.0;;;;;0.0;;0.0;0.0;;102.5;;;;;;
28812;Напульсник эластичный;136358170.0;7432141950609.0;Shark Fit;текущий Дарья;6;2;1;3;1;1;1;1;4;2;0;2;1;11;2;1;0;0;2;3;4;12;1;0;2;1;1;1;3;9;2;3;1;3;0;1;1;11;3;1;1;1;0;1;0;7;0;1;0;1;1;0;0;3;3;     ;162;0.0;629.0;1909.0;81.99;4.0;2.0;;;0.0;82.51;;;;;54.0;1887.0;0.08757672825966895;;;;591.0;71.87;;;4610760797315.0;;;;;0.0;;0.0;0.0;;156.15;;;;;250.0;
28900;Массажер гуаша для лица, розовый кварц;11478768.0;7432141550883.0;REVOLUT;отказ;10;6;4;2;4;6;4;0;6;8;10;3;12;43;4;6;3;4;5;6;6;34;3;7;3;2;2;0;3;20;3;3;1;2;1;4;4;18;4;2;5;6;2;2;3;24;3;3;1;5;11;4;10;37;8;     ;601;232.0;412.0;2294.0;-14.73;3314.0;;;;0.0;-14.42;;;;;54.0;3296.0;0.15296920844932105;;;;497.0;-1.68;;;4638290217318.0;;88.09;;;0.0;;;232.0;;-46.75;;;;;;
28901;Массажер ролик для лица, темно-зеленый кварц;11478769.0;7432141550885.0;REVOLUT;архив;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0.0;489.0;2575.0;16.89;0.0;;;;0.0;17.31;;;;;54.0;0.0;0.0;;;;;;;;;;;;;0.0;;;0.0;;40.9;;;;;;
29001;Профессиональная лампа для сушки ногтей (маникюра) LED/UF 54 ВТ;11479795.0;7432141550887.0;REVOLUT;отказ;2;0;2;0;0;0;0;1;0;0;0;2;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;     ;0;0.0;755.0;3432.0;-21.6;4.0;;;;0.0;-16.69;;;;;129.6;0.0;0.0;;;;1025.0;-1.15;;;;;160.34;;;0.0;;;0.0;;-154.22;;;;;;
29100;Щеточка для очищения лица, розовая;11368103.0;7432141550889.0;REVOLUT;текущий;54;50;57;43;48;43;46;56;65;54;35;53;82;391;55;52;31;42;43;51;44;318;44;29;38;46;36;36;40;269;36;27;26;27;31;35;26;208;31;29;16;30;46;18;34;204;22;28;36;34;31;33;40;224;15;     ;444;0.0;182.0;1138.0;137.18;4.0;4.0;;;0.0;141.05;1.0;132.0;0.0;;54.0;2730.0;0.12670083102750196;;;;171.0;116.44;;;4688585345622.0;;;;;0.0;;0.0;0.0;;35.46;;;1000.0;;;
